raceId,driverId,stop,lap,time,duration,milliseconds,constructorId,grid,position,fastestLapTime,fastestLapSpeed,FastestLapSeconds,FastestLapMilliseconds,engineType
1055,844,2,58,16:26:05,22.292,22292,6,4,4,01:20.5,209.174,80.5,80500,2
1057,844,1,9,16:20:20,19.836,19836,6,1,4,01:45.4,205.071,105.4,105400,2
1057,844,2,47,17:33:48,15.092,15092,6,1,4,01:45.4,205.071,105.4,105400,2
1057,844,3,48,17:36:53,33:22.5,2002544,6,1,4,01:45.4,205.071,105.4,105400,2
1058,844,1,1,15:04:22,28.386,28386,6,7,7,01:08.7,226.145,68.7,68700,2
1058,844,2,37,15:47:22,21.924,21924,6,7,7,01:08.7,226.145,68.7,68700,2
1059,844,1,14,15:26:59,30.798,30798,6,7,16,01:37.7,215.304,97.7,97700,2
1059,844,2,38,16:07:29,31.368,31368,6,7,16,01:37.7,215.304,97.7,97700,2
1060,844,1,34,15:44:47,21.143,21143,6,12,8,01:08.7,226.277,68.7,68700,2
1061,844,1,2,15:07:57,34:07.7,2047731,6,4,2,01:30.6,234.159,90.6,90600,2
1061,844,2,29,16:26:18,28.433,28433,6,4,2,01:30.6,234.159,90.6,90600,2
1064,844,1,34,15:46:39,19.49,19490,6,5,5,01:14.8,205.033,74.8,74800,2
1065,844,1,26,15:41:30,24.557,24557,6,5,4,01:25.3,244.433,85.3,85300,2
1066,844,1,35,16:03:07,31.849,31849,6,19,15,01:39.0,212.667,99,99000,2
1066,844,2,51,16:32:51,32.648,32648,6,19,15,01:39.0,212.667,99,99000,2
1067,844,1,47,16:17:27,23.646,23646,6,3,4,01:32.7,207.218,92.7,92700,2
1069,844,1,12,14:24:15,24.011,24011,6,4,4,01:39.3,199.861,99.3,99300,2
1069,844,2,32,14:58:34,23.805,23805,6,4,4,01:39.3,199.861,99.3,99300,2
1070,844,1,30,13:47:01,22.085,22085,6,8,5,01:20.7,192.083,80.7,80700,2
1071,844,1,7,14:12:40,17.943,17943,6,6,5,01:12.8,213.018,72.8,72800,2
1071,844,2,8,14:14:52,17.771,17771,6,6,5,01:12.8,213.018,72.8,72800,2
1071,844,3,27,14:40:53,22.667,22667,6,6,5,01:12.8,213.018,72.8,72800,2
1071,844,4,52,15:12:32,23.064,23064,6,6,5,01:12.8,213.018,72.8,72800,2
1072,844,1,10,20:50:01,20.531,20531,6,4,7,01:31.6,242.643,91.6,91600,2
1072,844,2,13,20:58:42,16:39.5,999485,6,4,7,01:31.6,242.643,91.6,91600,2
1072,844,3,15,21:22:10,18:15.2,1095192,6,4,7,01:31.6,242.643,91.6,91600,2
1073,844,1,15,17:26:08,22.461,22461,6,7,10,01:28.4,214.983,88.4,88400,2
1073,844,2,35,17:56:24,21.173,21173,6,7,10,01:28.4,214.983,88.4,88400,2
1051,846,1,25,17:41:32,25.319,25319,1,4,9,01:25.7,225.876,85.7,85700,1
1051,846,2,49,18:17:08,26.552,26552,1,4,9,01:25.7,225.876,85.7,85700,1
1052,846,1,12,18:29:05,24.899,24899,1,7,4,01:34.4,206.398,94.4,94400,1
1052,846,2,33,19:03:11,25.64,25640,1,7,4,01:34.4,206.398,94.4,94400,1
1053,846,1,28,15:50:11,30.654,30654,1,7,3,01:18.3,225.819,78.3,78300,1
1053,846,2,33,15:59:06,26:25.0,1584953,1,7,3,01:18.3,225.819,78.3,78300,1
1054,846,1,2,15:06:19,21.407,21407,1,7,5,01:21.7,205.038,81.7,81700,1
1054,846,2,3,15:08:40,22.551,22551,1,7,5,01:21.7,205.038,81.7,81700,1
1054,846,3,22,15:37:29,26.952,26952,1,7,5,01:21.7,205.038,81.7,81700,1
1055,846,1,23,15:37:35,21.864,21864,1,9,8,01:21.3,207.064,81.3,81300,1
1055,846,2,51,16:17:08,22.467,22467,1,9,8,01:21.3,207.064,81.3,81300,1
1056,846,1,30,15:41:20,23.874,23874,1,5,3,01:14.7,160.883,74.7,74700,1
1057,846,1,7,16:16:56,20.533,20533,1,9,5,01:45.3,205.18,105.3,105300,1
1057,846,2,47,17:33:53,15.866,15866,1,9,5,01:45.3,205.18,105.3,105300,1
1057,846,3,48,17:36:57,33:30.4,2010409,1,9,5,01:45.3,205.18,105.3,105300,1
1058,846,1,31,15:39:53,21.692,21692,1,3,5,01:08.9,225.604,68.9,68900,1
1059,846,1,24,15:43:44,30.531,30531,1,8,5,01:37.4,215.87,97.4,97400,1
1060,846,1,30,15:39:39,26.474,26474,1,2,3,01:08.5,227.027,68.5,68500,1
1061,846,1,2,15:08:03,34:12.2,2052218,1,5,4,01:31.4,231.979,91.4,91400,1
1061,846,2,21,16:14:08,31.706,31706,1,5,4,01:31.4,231.979,91.4,91400,1
1062,846,1,1,15:05:33,38.267,38267,1,6,0,0,0,#VALUE!,#VALUE!,1
1064,846,1,42,15:57:26,20.443,20443,1,13,10,01:14.2,206.535,74.2,74200,1
1065,846,1,24,15:38:19,24.168,24168,1,3,2,01:25.0,245.434,85,85000,1
1066,846,1,28,15:51:03,29.824,29824,1,1,7,01:37.4,216.096,97.4,97400,1
1066,846,2,51,16:31:33,32.67,32670,1,1,7,01:37.4,216.096,97.4,97400,1
1067,846,1,34,15:57:20,23.239,23239,1,7,7,01:32.4,207.87,92.4,92400,1
1069,846,1,10,14:21:01,24.385,24385,1,7,8,01:40.2,198.016,100.2,100200,1
1069,846,2,30,14:55:31,25.548,25548,1,7,8,01:40.2,198.016,100.2,100200,1
1070,846,1,44,14:06:38,22.534,22534,1,18,10,01:20.6,192.197,80.6,80600,1
1071,846,1,1,14:04:50,27.313,27313,1,5,10,01:13.8,210.306,73.8,73800,1
1071,846,2,6,14:12:08,17.719,17719,1,5,10,01:13.8,210.306,73.8,73800,1
1071,846,3,7,14:13:44,17.673,17673,1,5,10,01:13.8,210.306,73.8,73800,1
1071,846,4,8,14:15:20,19.176,19176,1,5,10,01:13.8,210.306,73.8,73800,1
1071,846,5,37,14:54:11,24.211,24211,1,5,10,01:13.8,210.306,73.8,73800,1
1072,846,1,10,20:50:14,20.973,20973,1,7,10,01:31.9,241.817,91.9,91900,1
1072,846,2,13,20:58:57,16:57.3,1017303,1,7,10,01:31.9,241.817,91.9,91900,1
1072,846,3,15,21:22:36,18:36.6,1116576,1,7,10,01:31.9,241.817,91.9,91900,1
1073,846,1,17,17:29:04,21.38,21380,1,3,7,01:26.8,219.123,86.8,86800,1
1073,846,2,48,18:16:06,22.173,22173,1,3,7,01:26.8,219.123,86.8,86800,1
1051,847,1,17,17:30:00,26.121,26121,3,15,17,01:25.8,225.818,85.8,85800,1
1051,847,2,49,18:18:36,35.006,35006,3,15,17,01:25.8,225.818,85.8,85800,1
1052,847,1,13,18:31:02,24.621,24621,3,15,14,01:35.0,205.008,95,95000,1
1052,847,2,36,19:08:48,24.248,24248,3,15,14,01:35.0,205.008,95,95000,1
1053,847,1,26,15:47:53,29.983,29983,3,12,0,01:26.5,204.203,86.5,86500,1
1054,847,1,2,15:06:27,23.532,23532,3,11,16,01:22.7,202.661,82.7,82700,1
1054,847,2,3,15:08:48,22.755,22755,3,11,16,01:22.7,202.661,82.7,82700,1
1054,847,3,28,15:46:30,26.843,26843,3,11,16,01:22.7,202.661,82.7,82700,1
1055,847,1,9,15:17:07,23.814,23814,3,15,14,01:23.2,202.264,83.2,83200,1
1055,847,2,28,15:44:52,21.919,21919,3,15,14,01:23.2,202.264,83.2,83200,1
1056,847,1,31,15:43:46,23.928,23928,3,15,14,01:15.5,159.033,75.5,75500,1
1057,847,1,1,16:06:06,19.97,19970,3,15,0,01:46.0,203.954,106,106000,1
1057,847,2,34,17:09:15,20.029,20029,3,15,0,01:46.0,203.954,106,106000,1
1057,847,3,47,17:34:08,21.438,21438,3,15,0,01:46.0,203.954,106,106000,1
1057,847,4,48,17:37:18,33:56.2,2036172,3,15,0,01:46.0,203.954,106,106000,1
1058,847,1,25,15:33:03,37.309,37309,3,10,0,01:10.5,220.496,70.5,70500,1
1058,847,2,26,15:34:49,46.315,46315,3,10,0,01:10.5,220.496,70.5,70500,1
1059,847,1,17,15:32:17,30.092,30092,3,14,12,01:38.3,213.918,98.3,98300,1
1060,847,1,30,15:40:16,21.606,21606,3,8,11,01:08.9,225.613,68.9,68900,1
1061,847,1,2,15:08:25,34:32.5,2072543,3,12,12,01:32.0,230.394,92,92000,1
1061,847,2,18,16:10:03,27.812,27812,3,12,12,01:32.0,230.394,92,92000,1
1062,847,1,2,15:08:17,24:17.5,1457487,3,17,8,01:22.1,192.074,82.1,82100,1
1062,847,2,3,15:34:41,29.374,29374,3,17,8,01:22.1,192.074,82.1,82100,1
1062,847,3,21,16:00:52,22.186,22186,3,17,8,01:22.1,192.074,82.1,82100,1
1064,847,1,27,15:38:14,18.634,18634,3,11,17,01:15.6,202.734,75.6,75600,1
1064,847,2,68,16:30:57,25.533,25533,3,11,17,01:15.6,202.734,75.6,75600,1
1065,847,1,26,15:42:13,24.156,24156,3,14,9,01:25.8,242.963,85.8,85800,1
1066,847,1,13,15:25:55,30.665,30665,3,3,10,01:40.6,209.28,100.6,100600,1
1066,847,2,47,16:23:56,32.081,32081,3,3,10,01:40.6,209.28,100.6,100600,1
1067,847,1,35,15:59:42,23.551,23551,3,13,15,01:33.4,205.749,93.4,93400,1
1069,847,1,9,14:19:32,23.572,23572,3,20,14,01:41.1,196.269,101.1,101100,1
1069,847,2,31,14:58:07,24.98,24980,3,20,14,01:41.1,196.269,101.1,101100,1
1070,847,1,15,13:26:51,21.984,21984,3,16,16,01:22.0,188.919,82,82000,1
1071,847,1,6,14:11:08,22.978,22978,3,17,13,01:14.4,208.626,74.4,74400,1
1071,847,2,7,14:13:02,20.844,20844,3,17,13,01:14.4,208.626,74.4,74400,1
1071,847,3,8,14:15:17,18.179,18179,3,17,13,01:14.4,208.626,74.4,74400,1
1071,847,4,41,14:59:33,23.132,23132,3,17,13,01:14.4,208.626,74.4,74400,1
1072,847,1,9,20:48:32,20.519,20519,3,14,0,01:36.1,231.211,96.1,96100,1
1072,847,2,13,20:59:08,17:01.6,1021615,3,14,0,01:36.1,231.211,96.1,96100,1
1051,849,1,18,17:31:31,25.811,25811,3,17,0,01:28.7,218.275,88.7,88700,1
1052,849,1,14,18:32:44,26.046,26046,3,17,18,01:36.6,201.685,96.6,96600,1
1052,849,2,32,19:02:32,23.983,23983,3,17,18,01:36.6,201.685,96.6,96600,1
1054,849,1,2,15:06:39,21.97,21970,3,18,18,01:23.2,201.44,83.2,83200,1
1054,849,2,3,15:08:58,21.73,21730,3,18,18,01:23.2,201.44,83.2,83200,1
1054,849,3,24,15:40:50,26.595,26595,3,18,18,01:23.2,201.44,83.2,83200,1
1055,849,1,9,15:17:10,26.672,26672,3,19,16,01:22.9,203.003,82.9,82900,1
1055,849,2,27,15:43:32,21.424,21424,3,19,16,01:22.9,203.003,82.9,82900,1
1055,849,3,50,16:16:19,22.405,22405,3,19,16,01:22.9,203.003,82.9,82900,1
1056,849,1,43,15:59:23,23.703,23703,3,18,15,01:15.6,158.961,75.6,75600,1
1057,849,1,9,16:20:47,22.149,22149,3,16,16,01:46.6,202.712,106.6,106600,1
1057,849,2,48,17:37:10,34:08.2,2048175,3,16,16,01:46.6,202.712,106.6,106600,1
1058,849,1,1,15:04:58,26.419,26419,3,16,17,01:10.1,221.739,70.1,70100,1
1058,849,2,25,15:34:10,21.953,21953,3,16,17,01:10.1,221.739,70.1,70100,1
1059,849,1,18,15:34:01,29.775,29775,3,16,18,01:38.3,213.92,98.3,98300,1
1060,849,1,33,15:44:01,21.152,21152,3,18,16,01:08.5,226.865,68.5,68500,1
1061,849,1,2,15:08:32,34:37.2,2077164,3,17,14,01:32.5,229.328,92.5,92500,1
1061,849,2,19,16:11:41,27.543,27543,3,17,14,01:32.5,229.328,92.5,92500,1
1062,849,1,2,15:08:10,24:14.4,1454435,3,18,7,01:22.8,190.406,82.8,82800,1
1062,849,2,3,15:34:34,39.081,39081,3,18,7,01:22.8,190.406,82.8,82800,1
1062,849,3,23,16:03:29,22.704,22704,3,18,7,01:22.8,190.406,82.8,82800,1
1064,849,1,23,15:33:19,20.646,20646,3,0,16,01:15.8,202.301,75.8,75800,1
1065,849,1,23,15:37:22,24.168,24168,3,13,11,01:26.0,242.63,86,86000,1
1066,849,1,13,15:26:27,30.056,30056,3,18,19,01:40.0,210.528,100,100000,1
1067,849,1,34,15:58:22,24.104,24104,3,15,17,01:33.7,205.149,93.7,93700,1
1069,849,1,5,14:12:39,32.61,32610,3,14,15,01:41.8,194.924,101.8,101800,1
1069,849,2,25,14:47:47,23.653,23653,3,14,15,01:41.8,194.924,101.8,101800,1
1070,849,1,11,13:21:22,23.681,23681,3,13,17,01:21.5,190.008,81.5,81500,1
1070,849,2,49,14:14:59,22.739,22739,3,13,17,01:21.5,190.008,81.5,81500,1
1071,849,1,7,14:12:59,18.153,18153,3,16,16,01:14.6,207.896,74.6,74600,1
1071,849,2,8,14:15:12,18.784,18784,3,16,16,01:14.6,207.896,74.6,74600,1
1071,849,3,13,14:23:27,22.936,22936,3,16,16,01:14.6,207.896,74.6,74600,1
1071,849,4,39,14:57:10,22.958,22958,3,16,16,01:14.6,207.896,74.6,74600,1
1072,849,1,10,20:50:43,24.22,24220,3,16,12,01:32.8,239.635,92.8,92800,1
1072,849,2,13,20:59:20,16:57.3,1017257,3,16,12,01:32.8,239.635,92.8,92800,1
1072,849,3,15,21:22:34,18:27.1,1107052,3,16,12,01:32.8,239.635,92.8,92800,1
1073,849,1,28,17:46:18,21.241,21241,3,16,0,01:29.3,212.912,89.3,89300,1
1051,852,1,9,17:17:42,25.659,25659,213,8,13,01:27.0,222.51,87,87000,0
1051,852,2,34,17:55:29,26.674,26674,213,8,13,01:27.0,222.51,87,87000,0
1052,852,1,15,18:34:12,25.046,25046,213,13,9,01:34.8,205.603,94.8,94800,0
1052,852,2,33,19:03:36,24.328,24328,213,13,9,01:34.8,205.603,94.8,94800,0
1053,852,1,25,15:46:39,30.696,30696,213,20,12,01:18.3,225.603,78.3,78300,0
1053,852,2,32,15:58:24,24:51.4,1491384,213,20,12,01:18.3,225.603,78.3,78300,0
1053,852,3,33,16:24:52,01:03.3,63280,213,20,12,01:18.3,225.603,78.3,78300,0
1054,852,1,2,15:06:36,22.266,22266,213,14,15,01:22.1,204.133,82.1,82100,0
1054,852,2,3,15:08:55,22.542,22542,213,14,15,01:22.1,204.133,82.1,82100,0
1054,852,3,21,15:36:23,26.202,26202,213,14,15,01:22.1,204.133,82.1,82100,0
1056,852,1,64,16:26:09,24.43,24430,213,16,16,01:14.0,162.259,74,74000,0
1057,852,1,9,16:20:28,20.253,20253,213,7,7,01:44.9,205.936,104.9,104900,0
1057,852,2,47,17:33:50,14.943,14943,213,7,7,01:44.9,205.936,104.9,104900,0
1057,852,3,48,17:36:55,33:23.5,2003526,213,7,7,01:44.9,205.936,104.9,104900,0
1058,852,1,26,15:34:15,21.234,21234,213,11,10,01:09.7,223.184,69.7,69700,0
1059,852,1,15,15:28:52,30.226,30226,213,0,13,01:39.0,212.479,99,99000,0
1060,852,1,12,15:18:55,21.145,21145,213,7,12,01:08.5,227.08,68.5,68500,0
1060,852,2,51,16:04:57,26.604,26604,213,7,12,01:08.5,227.08,68.5,68500,0
1061,852,1,2,15:08:28,34:35.7,2075695,213,16,10,01:30.8,233.497,90.8,90800,0
1061,852,2,30,16:28:42,29.134,29134,213,16,10,01:30.8,233.497,90.8,90800,0
1062,852,1,2,15:08:08,24:13.6,1453630,213,16,6,01:22.4,191.286,82.4,82400,0
1062,852,2,3,15:34:33,40.74,40740,213,16,6,01:22.4,191.286,82.4,82400,0
1062,852,3,22,16:02:06,21.819,21819,213,16,6,01:22.4,191.286,82.4,82400,0
1064,852,1,31,15:43:30,19.85,19850,213,14,0,01:15.8,202.319,75.8,75800,0
1066,852,1,13,15:26:28,30.112,30112,213,12,17,01:40.0,210.612,100,100000,0
1066,852,2,47,16:24:44,30.98,30980,213,12,17,01:40.0,210.612,100,100000,0
1066,852,3,49,16:29:31,30.972,30972,213,12,17,01:40.0,210.612,100,100000,0
1067,852,1,35,15:59:39,23.329,23329,213,9,14,01:32.8,206.979,92.8,92800,0
1069,852,1,9,14:19:23,23.802,23802,213,10,9,01:41.2,196.209,101.2,101200,0
1069,852,2,32,14:59:23,23.529,23529,213,10,9,01:41.2,196.209,101.2,101200,0
1071,852,1,4,14:08:22,31.939,31939,213,15,15,01:14.2,209.05,74.2,74200,0
1071,852,2,6,14:11:57,17.758,17758,213,15,15,01:14.2,209.05,74.2,74200,0
1071,852,3,7,14:13:33,17.711,17711,213,15,15,01:14.2,209.05,74.2,74200,0
1071,852,4,8,14:15:18,18.499,18499,213,15,15,01:14.2,209.05,74.2,74200,0
1071,852,5,39,14:56:53,35.416,35416,213,15,15,01:14.2,209.05,74.2,74200,0
1072,852,1,13,20:58:51,16:46.4,1006407,213,8,14,01:32.5,240.269,92.5,92500,0
1072,852,2,15,21:22:26,18:20.6,1100644,213,8,14,01:32.5,240.269,92.5,92500,0
1072,852,3,23,21:57:04,27.874,27874,213,8,14,01:32.5,240.269,92.5,92500,0
1073,852,1,23,17:38:05,22.455,22455,213,8,4,01:27.5,217.285,87.5,87500,0
1073,852,2,53,18:24:01,21.909,21909,213,8,4,01:27.5,217.285,87.5,87500,0
1051,853,1,31,17:51:36,26.515,26515,210,20,18,01:27.3,221.754,87.3,87300,2
1053,853,1,12,15:27:20,31.168,31168,210,19,17,01:20.4,219.8,80.4,80400,2
1053,853,2,23,15:45:20,31.5,31500,210,19,17,01:20.4,219.8,80.4,80400,2
1053,853,3,31,15:58:57,24:46.2,1486154,210,19,17,01:20.4,219.8,80.4,80400,2
1053,853,4,32,16:25:22,49.729,49729,210,19,17,01:20.4,219.8,80.4,80400,2
1054,853,1,2,15:06:42,21.372,21372,210,20,19,01:23.6,200.27,83.6,83600,2
1054,853,2,3,15:09:01,21.404,21404,210,20,19,01:23.6,200.27,83.6,83600,2
1054,853,3,31,15:50:54,27.186,27186,210,20,19,01:23.6,200.27,83.6,83600,2
1054,853,4,43,16:08:31,26.984,26984,210,20,19,01:23.6,200.27,83.6,83600,2
1055,853,1,22,15:36:40,23.098,23098,210,20,19,01:24.0,200.261,84,84000,2
1055,853,2,42,16:05:36,22.502,22502,210,20,19,01:24.0,200.261,84,84000,2
1056,853,1,34,15:48:25,25.202,25202,210,19,17,01:16.9,156.287,76.9,76900,2
1057,853,1,9,16:20:57,21.759,21759,210,18,14,01:47.7,200.569,107.7,107700,2
1057,853,2,34,17:11:01,21.958,21958,210,18,14,01:47.7,200.569,107.7,107700,2
1057,853,3,44,17:29:37,24.78,24780,210,18,14,01:47.7,200.569,107.7,107700,2
1057,853,4,46,17:34:18,15.054,15054,210,18,14,01:47.7,200.569,107.7,107700,2
1057,853,5,47,17:37:20,30:29.0,1828965,210,18,14,01:47.7,200.569,107.7,107700,2
1057,853,6,48,18:09:58,01:26.4,86440,210,18,14,01:47.7,200.569,107.7,107700,2
1058,853,1,21,15:28:40,22.759,22759,210,20,18,01:11.0,219.092,71,71000,2
1059,853,1,31,15:56:17,30.983,30983,210,18,20,01:39.3,211.758,99.3,99300,2
1060,853,1,27,15:37:15,22,22000,210,20,19,01:09.8,222.842,69.8,69800,2
1060,853,2,45,15:58:58,23.182,23182,210,20,19,01:09.8,222.842,69.8,69800,2
1061,853,1,2,15:08:35,34:37.0,2076977,210,19,17,01:32.9,228.262,92.9,92900,2
1061,853,2,25,16:21:37,29.253,29253,210,19,17,01:32.9,228.262,92.9,92900,2
1062,853,1,1,15:05:28,23.715,23715,210,19,0,0,0,#VALUE!,#VALUE!,2
1062,853,2,2,15:08:34,24:17.4,1457420,210,19,0,0,0,#VALUE!,#VALUE!,2
1064,853,1,33,15:46:35,19.999,19999,210,18,0,01:16.1,201.567,76.1,76100,2
1065,853,1,24,15:39:22,24.928,24928,210,16,0,01:27.2,239.155,87.2,87200,2
1065,853,2,28,15:47:13,24.806,24806,210,16,0,01:27.2,239.155,87.2,87200,2
1065,853,3,39,16:05:25,30.917,30917,210,16,0,01:27.2,239.155,87.2,87200,2
1066,853,1,14,15:28:09,30.127,30127,210,15,18,01:41.7,206.982,101.7,101700,2
1066,853,2,46,16:24:05,33.931,33931,210,15,18,01:41.7,206.982,101.7,101700,2
1067,853,1,35,16:00:40,23.829,23829,210,18,20,01:35.4,201.353,95.4,95400,2
1069,853,1,1,14:05:35,30.673,30673,210,17,17,01:42.9,192.9,102.9,102900,2
1069,853,2,24,14:46:40,24.611,24611,210,17,17,01:42.9,192.9,102.9,102900,2
1069,853,3,37,15:09:52,24.169,24169,210,17,17,01:42.9,192.9,102.9,102900,2
1070,853,1,13,13:24:11,25.094,25094,210,15,18,01:21.4,190.344,81.4,81400,2
1070,853,2,58,14:28:22,23.637,23637,210,15,18,01:21.4,190.344,81.4,81400,2
1071,853,1,7,14:12:56,17.995,17995,210,19,17,01:15.0,206.958,75,75000,2
1071,853,2,8,14:15:10,18.467,18467,210,19,17,01:15.0,206.958,75,75000,2
1071,853,3,34,14:50:55,23.546,23546,210,19,17,01:15.0,206.958,75,75000,2
1072,853,1,13,20:59:05,16:59.2,1019226,210,20,0,01:37.0,229.036,97,97000,2
1051,854,1,22,17:37:38,25.881,25881,210,19,16,01:28.4,219.065,88.4,88400,2
1052,854,1,14,18:32:58,25.798,25798,210,18,16,01:36.1,202.667,96.1,96100,2
1052,854,2,33,19:04:27,25.343,25343,210,18,16,01:36.1,202.667,96.1,96100,2
1053,854,1,5,15:15:11,51.007,51007,210,18,16,01:19.2,223.156,79.2,79200,2
1053,854,2,21,15:41:24,32.479,32479,210,18,16,01:19.2,223.156,79.2,79200,2
1053,854,3,31,15:58:20,25:21.5,1521462,210,18,16,01:19.2,223.156,79.2,79200,2
1053,854,4,32,16:25:16,51.222,51222,210,18,16,01:19.2,223.156,79.2,79200,2
1054,854,1,2,15:06:40,22.019,22019,210,19,17,01:22.8,202.414,82.8,82800,2
1054,854,2,3,15:09:00,21.454,21454,210,19,17,01:22.8,202.414,82.8,82800,2
1054,854,3,32,15:52:09,27.245,27245,210,19,17,01:22.8,202.414,82.8,82800,2
1055,854,1,23,15:37:59,24.006,24006,210,18,18,01:22.6,203.661,82.6,82600,2
1055,854,2,50,16:16:33,22.31,22310,210,18,18,01:22.6,203.661,82.6,82600,2
1056,854,1,37,15:52:43,24.797,24797,210,20,18,01:16.4,157.189,76.4,76400,2
1057,854,1,8,16:19:00,22.44,22440,210,17,13,01:47.6,200.799,107.6,107600,2
1057,854,2,34,17:09:16,01:09.8,69761,210,17,13,01:47.6,200.799,107.6,107600,2
1057,854,3,44,17:28:35,21.587,21587,210,17,13,01:47.6,200.799,107.6,107600,2
1057,854,4,47,17:35:06,15.058,15058,210,17,13,01:47.6,200.799,107.6,107600,2
1057,854,5,48,17:37:47,33:34.2,2014176,210,17,13,01:47.6,200.799,107.6,107600,2
1058,854,1,33,15:43:09,22.4,22400,210,19,16,01:10.0,222.052,70,70000,2
1059,854,1,15,15:29:09,31.457,31457,210,15,19,01:38.8,212.765,98.8,98800,2
1060,854,1,34,15:45:26,21.798,21798,210,19,18,01:09.4,224.007,69.4,69400,2
1061,854,1,2,15:08:30,34:35.7,2075728,210,18,18,01:32.9,228.377,92.9,92900,2
1061,854,2,24,16:20:00,29.319,29319,210,18,18,01:32.9,228.377,92.9,92900,2
1062,854,1,2,15:08:22,24:17.0,1457042,210,20,12,01:22.7,190.683,82.7,82700,2
1062,854,2,3,15:34:42,36.813,36813,210,20,12,01:22.7,190.683,82.7,82700,2
1062,854,3,34,16:19:34,22.113,22113,210,20,12,01:22.7,190.683,82.7,82700,2
1064,854,1,4,15:08:42,35.573,35573,210,17,18,01:15.9,201.936,75.9,75900,2
1064,854,2,30,15:43:39,24.578,24578,210,17,18,01:15.9,201.936,75.9,75900,2
1065,854,1,23,15:37:49,24.714,24714,210,18,15,01:26.7,240.52,86.7,86700,2
1066,854,1,20,15:38:36,29.996,29996,210,14,0,01:40.3,209.948,100.3,100300,2
1067,854,1,39,16:07:05,23.892,23892,210,14,19,01:34.2,203.98,94.2,94200,2
1069,854,1,11,14:23:10,24.293,24293,210,16,16,01:41.4,195.737,101.4,101400,2
1069,854,2,34,15:03:41,24.247,24247,210,16,16,01:41.4,195.737,101.4,101400,2
1071,854,1,7,14:12:57,17.861,17861,210,18,18,01:13.8,210.215,73.8,73800,2
1071,854,2,8,14:15:11,18.588,18588,210,18,18,01:13.8,210.215,73.8,73800,2
1071,854,3,11,14:20:29,41.173,41173,210,18,18,01:13.8,210.215,73.8,73800,2
1071,854,4,29,14:44:54,25.597,25597,210,18,18,01:13.8,210.215,73.8,73800,2
1071,854,5,61,15:26:09,24.627,24627,210,18,18,01:13.8,210.215,73.8,73800,2
1073,854,1,10,17:18:55,22.124,22124,210,19,14,01:29.5,212.522,89.5,89500,2
1073,854,2,52,18:23:42,22.07,22070,210,19,14,01:29.5,212.522,89.5,89500,2